sample_id,language,smell_type,project_name,project_path,location,metric_value,evidence,reported_occurrence_count,listed_occurrence_count,group_occurrences,test_status,test_file,test_command,test_coverage,test_commit
12,java,long_method,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/input/InputHandler.java:1192,62.0,The method 'drawCommanded(boolean)' has a NCSS line count of 62.,1,1,"{""file"": ""core/src/mindustry/input/InputHandler.java"", ""class"": ""InputHandler"", ""method"": ""drawCommanded"", ""begin_line"": ""1192"", ""end_line"": ""1192""}",PASS_GE80,tests/src/test/java/MindustryInputHandlerCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryInputHandlerCoverageBoost_ESTest --no-build-cache --no-daemon,87.7,acde88dcdf
13,java,long_method,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/input/MobileInput.java:754,74.0,The method 'update()' has a NCSS line count of 74.,1,1,"{""file"": ""core/src/mindustry/input/MobileInput.java"", ""class"": ""MobileInput"", ""method"": ""update"", ""begin_line"": ""754"", ""end_line"": ""754""}",PASS_GE80,tests/src/test/java/MindustryMobileInputCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryMobileInputCoverageBoost_ESTest --no-build-cache --no-daemon,94.5,acde88dcdf
14,java,long_method,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/io/TypeIO.java:40,117.0,"The method 'writeObject(Writes, Object)' has a NCSS line count of 117.",1,1,"{""file"": ""core/src/mindustry/io/TypeIO.java"", ""class"": ""TypeIO"", ""method"": ""writeObject"", ""begin_line"": ""40"", ""end_line"": ""40""}",PASS_GE80,tests/src/test/java/MindustryTypeIOCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryTypeIOCoverageBoost_ESTest --no-build-cache --no-daemon,84.8,acde88dcdf
15,java,long_method,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/logic/LExecutor.java:309,135.0,The method 'run(LExecutor)' has a NCSS line count of 135.,1,1,"{""file"": ""core/src/mindustry/logic/LExecutor.java"", ""class"": ""LExecutor.UnitControlI"", ""method"": ""run"", ""begin_line"": ""309"", ""end_line"": ""309""}",PASS_GE80,tests/src/test/java/MindustryLExecutorCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryLExecutorCoverageBoost_ESTest --no-build-cache --no-daemon,92.1,acde88dcdf
16,java,long_method,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/maps/planet/ErekirPlanetGenerator.java:124,103.0,The method 'generate()' has a NCSS line count of 103.,1,1,"{""file"": ""core/src/mindustry/maps/planet/ErekirPlanetGenerator.java"", ""class"": ""ErekirPlanetGenerator"", ""method"": ""generate"", ""begin_line"": ""124"", ""end_line"": ""124""}",PASS_GE80,tests/src/test/java/MindustryErekirPlanetGeneratorCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryErekirPlanetGeneratorCoverageBoost_ESTest --no-build-cache --no-daemon,92.9,acde88dcdf
17,java,long_method,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/maps/planet/SerpuloPlanetGenerator.java:237,188.0,The method 'generate()' has a NCSS line count of 188.,1,1,"{""file"": ""core/src/mindustry/maps/planet/SerpuloPlanetGenerator.java"", ""class"": ""SerpuloPlanetGenerator"", ""method"": ""generate"", ""begin_line"": ""237"", ""end_line"": ""237""}",PASS_GE80,tests/src/test/java/MindustrySerpuloPlanetGeneratorCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustrySerpuloPlanetGeneratorCoverageBoost_ESTest --no-build-cache --no-daemon,88.2,acde88dcdf
18,java,long_method,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/mod/ContentParser.java:1161,69.0,"The method 'readFields(Object, JsonValue)' has a NCSS line count of 69.",1,1,"{""file"": ""core/src/mindustry/mod/ContentParser.java"", ""class"": ""ContentParser"", ""method"": ""readFields"", ""begin_line"": ""1161"", ""end_line"": ""1161""}",PASS_GE80,tests/src/test/java/MindustryContentParserCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryContentParserCoverageBoost_ESTest --no-build-cache --no-daemon,84.5,acde88dcdf
19,java,long_method,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/service/GameService.java:84,84.0,The method 'registerEvents()' has a NCSS line count of 84.,1,1,"{""file"": ""core/src/mindustry/service/GameService.java"", ""class"": ""GameService"", ""method"": ""registerEvents"", ""begin_line"": ""84"", ""end_line"": ""84""}",PASS_GE80,tests/src/test/java/MindustryGameServiceCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryGameServiceCoverageBoost_ESTest --no-build-cache --no-daemon,82.3,acde88dcdf
20,java,long_method,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/type/UnitType.java:885,119.0,The method 'init()' has a NCSS line count of 119.,1,1,"{""file"": ""core/src/mindustry/type/UnitType.java"", ""class"": ""UnitType"", ""method"": ""init"", ""begin_line"": ""885"", ""end_line"": ""885""}",EVALUATOR_UNAVAILABLE_WITH_TEST,tests/src/test/java/MindustryUnitTypeCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryUnitTypeCoverageBoost_ESTest --no-build-cache --no-daemon,-1,acde88dcdf58
21,java,long_method,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/type/UnitType.java:1442,74.0,The method 'draw(Unit)' has a NCSS line count of 74.,1,1,"{""file"": ""core/src/mindustry/type/UnitType.java"", ""class"": ""UnitType"", ""method"": ""draw"", ""begin_line"": ""1442"", ""end_line"": ""1442""}",EVALUATOR_UNAVAILABLE_WITH_TEST,tests/src/test/java/MindustryUnitTypeCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryUnitTypeCoverageBoost_ESTest --no-build-cache --no-daemon,-1,acde88dcdf58
22,java,long_method,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/type/Weapon.java:292,90.0,"The method 'update(Unit, WeaponMount)' has a NCSS line count of 90.",1,1,"{""file"": ""core/src/mindustry/type/Weapon.java"", ""class"": ""Weapon"", ""method"": ""update"", ""begin_line"": ""292"", ""end_line"": ""292""}",PASS_GE80,tests/src/test/java/MindustryWeaponCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryWeaponCoverageBoost_ESTest --no-build-cache --no-daemon,86.8,acde88dcdf
23,java,long_method,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,core/src/mindustry/ui/Styles.java:101,63.0,The method 'load()' has a NCSS line count of 63.,1,1,"{""file"": ""core/src/mindustry/ui/Styles.java"", ""class"": ""Styles"", ""method"": ""load"", ""begin_line"": ""101"", ""end_line"": ""101""}",PASS_GE80,tests/src/test/java/mindustry/ui/MindustryStylesCoverageBoost_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests mindustry.ui.MindustryStylesCoverageBoost_ESTest --no-build-cache --no-daemon,100.0,acde88dcdf
24,java,long_method,Mindustry-v154.3,/opt/projects/Mindustry-v154.3,tools/src/mindustry/tools/ImagePacker.java:27,73.0,The method 'main(String[])' has a NCSS line count of 73.,1,1,"{""file"": ""tools/src/mindustry/tools/ImagePacker.java"", ""class"": ""ImagePacker"", ""method"": ""main"", ""begin_line"": ""27"", ""end_line"": ""27""}",REVIEW_WITH_SUBSTITUTE_TEST,tests/src/test/java/MindustryReviewOnlySourceAnchor_ESTest.java,./gradlew :tests:cleanTest :tests:test --tests MindustryReviewOnlySourceAnchor_ESTest --no-build-cache --no-daemon,-1,06a1397d310b
25,java,long_method,Stirling-PDF-v2.1.5,/opt/projects/Stirling-PDF-v2.1.5,app/common/src/main/java/stirling/software/SPDF/config/EndpointConfiguration.java:302,60.0,The method 'init()' has a NCSS line count of 60.,1,1,"{""file"": ""app/common/src/main/java/stirling/software/SPDF/config/EndpointConfiguration.java"", ""class"": ""EndpointConfiguration"", ""method"": ""init"", ""begin_line"": ""302"", ""end_line"": ""302""}",PASS_GE80,app/common/src/test/java/stirling/software/SPDF/config/EndpointConfigurationCoverageBoost_ESTest.java,./gradlew -PnoSpotless :common:cleanTest :common:test --tests stirling.software.SPDF.config.EndpointConfigurationCoverageBoost_ESTest --no-build-cache --no-daemon,100.0,bc351d8a349a
26,java,long_method,Stirling-PDF-v2.1.5,/opt/projects/Stirling-PDF-v2.1.5,app/common/src/main/java/stirling/software/common/util/PdfUtils.java:146,111.0,"The method 'convertFromPdf(CustomPDFDocumentFactory, byte[], String, ImageType, boolean, int, String, boolean)' has a NCSS line count of 111.",1,1,"{""file"": ""app/common/src/main/java/stirling/software/common/util/PdfUtils.java"", ""class"": ""PdfUtils"", ""method"": ""convertFromPdf"", ""begin_line"": ""146"", ""end_line"": ""146""}",PASS_GE80,app/common/src/test/java/stirling/software/common/util/PdfUtilsCoverageBoost_ESTest.java,./gradlew -PnoSpotless :common:cleanTest :common:test --tests stirling.software.common.util.PdfUtilsCoverageBoost_ESTest --no-build-cache --no-daemon,100.0,bc351d8a349a
27,java,long_method,Stirling-PDF-v2.1.5,/opt/projects/Stirling-PDF-v2.1.5,app/common/src/main/java/stirling/software/common/util/ProcessExecutor.java:175,68.0,"The method 'runCommandWithOutputHandling(List<String>, File)' has a NCSS line count of 68.",1,1,"{""file"": ""app/common/src/main/java/stirling/software/common/util/ProcessExecutor.java"", ""class"": ""ProcessExecutor"", ""method"": ""runCommandWithOutputHandling"", ""begin_line"": ""175"", ""end_line"": ""175""}",PASS_GE80,app/common/src/test/java/stirling/software/common/util/ProcessExecutorCoverageBoost_ESTest.java;app/common/src/test/java/stirling/software/common/util/ProcessExecutorTest.java,./gradlew -PnoSpotless :common:cleanTest :common:test --tests stirling.software.common.util.ProcessExecutorCoverageBoost_ESTest --tests stirling.software.common.util.ProcessExecutorTest --no-build-cache --no-daemon,91.3,bc351d8a349a
28,java,long_method,Stirling-PDF-v2.1.5,/opt/projects/Stirling-PDF-v2.1.5,app/common/src/main/java/stirling/software/common/util/YamlHelper.java:109,71.0,"The method 'updateValue(Node, List<String>, Object)' has a NCSS line count of 71.",1,1,"{""file"": ""app/common/src/main/java/stirling/software/common/util/YamlHelper.java"", ""class"": ""YamlHelper"", ""method"": ""updateValue"", ""begin_line"": ""109"", ""end_line"": ""109""}",PASS_GE80,app/common/src/test/java/stirling/software/common/util/YamlHelperCoverageBoost_ESTest.java,./gradlew -PnoSpotless :common:cleanTest :common:test --tests stirling.software.common.util.YamlHelperCoverageBoost_ESTest --no-build-cache --no-daemon,83.6,bc351d8a349a
29,java,long_method,Stirling-PDF-v2.1.5,/opt/projects/Stirling-PDF-v2.1.5,app/core/src/main/java/stirling/software/SPDF/controller/api/SplitPdfBySizeController.java:250,62.0,"The method 'handleSplitByPageCount(PDDocument, int, ZipOutputStream, String)' has a NCSS line count of 62.",1,1,"{""file"": ""app/core/src/main/java/stirling/software/SPDF/controller/api/SplitPdfBySizeController.java"", ""class"": ""SplitPdfBySizeController"", ""method"": ""handleSplitByPageCount"", ""begin_line"": ""250"", ""end_line"": ""250""}",PASS_GE80,app/core/src/test/java/stirling/software/SPDF/controller/api/SplitPdfBySizeControllerCoverageBoost_ESTest.java,./gradlew -PnoSpotless :stirling-pdf:cleanTest :stirling-pdf:test --tests stirling.software.SPDF.controller.api.SplitPdfBySizeControllerCoverageBoost_ESTest --no-build-cache --no-daemon,84.5,bc351d8a349a
30,java,long_method,Stirling-PDF-v2.1.5,/opt/projects/Stirling-PDF-v2.1.5,app/core/src/main/java/stirling/software/SPDF/controller/api/misc/CompressController.java:668,93.0,The method 'optimizePdf(OptimizePdfRequest)' has a NCSS line count of 93.,1,1,"{""file"": ""app/core/src/main/java/stirling/software/SPDF/controller/api/misc/CompressController.java"", ""class"": ""CompressController"", ""method"": ""optimizePdf"", ""begin_line"": ""668"", ""end_line"": ""668""}",PASS_GE80,app/core/src/test/java/stirling/software/SPDF/controller/api/misc/CompressControllerCoverageBoost_ESTest.java,./gradlew -PnoSpotless :stirling-pdf:cleanTest :stirling-pdf:test --tests stirling.software.SPDF.controller.api.misc.CompressControllerCoverageBoost_ESTest --no-build-cache --no-daemon,90.6,bc351d8a349a
31,java,long_method,Stirling-PDF-v2.1.5,/opt/projects/Stirling-PDF-v2.1.5,app/core/src/main/java/stirling/software/SPDF/controller/api/misc/CompressController.java:917,64.0,"The method 'applyGhostscriptCompression(OptimizePdfRequest, int, Path, List<Path>)' has a NCSS line count of 64.",1,1,"{""file"": ""app/core/src/main/java/stirling/software/SPDF/controller/api/misc/CompressController.java"", ""class"": ""CompressController"", ""method"": ""applyGhostscriptCompression"", ""begin_line"": ""917"", ""end_line"": ""917""}",PASS_GE80,app/core/src/test/java/stirling/software/SPDF/controller/api/misc/CompressControllerCoverageBoost_ESTest.java,./gradlew -PnoSpotless :stirling-pdf:cleanTest :stirling-pdf:test --tests stirling.software.SPDF.controller.api.misc.CompressControllerCoverageBoost_ESTest --no-build-cache --no-daemon,98.2,bc351d8a349a
32,java,long_method,Stirling-PDF-v2.1.5,/opt/projects/Stirling-PDF-v2.1.5,app/core/src/main/java/stirling/software/SPDF/controller/api/misc/MetadataController.java:64,64.0,The method 'metadata(MetadataRequest)' has a NCSS line count of 64.,1,1,"{""file"": ""app/core/src/main/java/stirling/software/SPDF/controller/api/misc/MetadataController.java"", ""class"": ""MetadataController"", ""method"": ""metadata"", ""begin_line"": ""64"", ""end_line"": ""64""}",PASS_GE80,app/core/src/test/java/stirling/software/SPDF/controller/api/misc/AttachmentControllerTest.java;app/core/src/test/java/stirling/software/SPDF/controller/api/misc/CompressControllerCoverageBoost_ESTest.java;app/core/src/test/java/stirling/software/SPDF/controller/api/misc/DecompressPdfControllerCoverageBoost_ESTest.java;app/core/src/test/java/stirling/software/SPDF/controller/api/misc/MetadataControllerCoverageBoost_ESTest.java;app/core/src/test/java/stirling/software/SPDF/controller/api/misc/PageNumbersControllerCoverageBoost_ESTest.java;app/core/src/test/java/stirling/software/SPDF/controller/api/misc/StampControllerCoverageBoost_ESTest.java,./gradlew -PnoSpotless :stirling-pdf:cleanTest :stirling-pdf:test --tests stirling.software.SPDF.controller.api.misc.AttachmentControllerTest --tests stirling.software.SPDF.controller.api.misc.CompressControllerCoverageBoost_ESTest --tests stirling.software.SPDF.controller.api.misc.DecompressPdfControllerCoverageBoost_ESTest --tests stirling.software.SPDF.controller.api.misc.MetadataControllerCoverageBoost_ESTest --tests stirling.software.SPDF.controller.api.misc.PageNumbersControllerCoverageBoost_ESTest --tests stirling.software.SPDF.controller.api.misc.StampControllerCoverageBoost_ESTest --no-build-cache --no-daemon,100.0,bc351d8a349a
33,java,long_method,Stirling-PDF-v2.1.5,/opt/projects/Stirling-PDF-v2.1.5,app/core/src/main/java/stirling/software/SPDF/controller/api/misc/PageNumbersController.java:46,68.0,The method 'addPageNumbers(AddPageNumbersRequest)' has a NCSS line count of 68.,1,1,"{""file"": ""app/core/src/main/java/stirling/software/SPDF/controller/api/misc/PageNumbersController.java"", ""class"": ""PageNumbersController"", ""method"": ""addPageNumbers"", ""begin_line"": ""46"", ""end_line"": ""46""}",PASS_GE80,app/core/src/test/java/stirling/software/SPDF/controller/api/misc/AttachmentControllerTest.java;app/core/src/test/java/stirling/software/SPDF/controller/api/misc/CompressControllerCoverageBoost_ESTest.java;app/core/src/test/java/stirling/software/SPDF/controller/api/misc/DecompressPdfControllerCoverageBoost_ESTest.java;app/core/src/test/java/stirling/software/SPDF/controller/api/misc/PageNumbersControllerCoverageBoost_ESTest.java;app/core/src/test/java/stirling/software/SPDF/controller/api/misc/StampControllerCoverageBoost_ESTest.java,./gradlew -PnoSpotless :stirling-pdf:cleanTest :stirling-pdf:test --tests stirling.software.SPDF.controller.api.misc.AttachmentControllerTest --tests stirling.software.SPDF.controller.api.misc.CompressControllerCoverageBoost_ESTest --tests stirling.software.SPDF.controller.api.misc.DecompressPdfControllerCoverageBoost_ESTest --tests stirling.software.SPDF.controller.api.misc.PageNumbersControllerCoverageBoost_ESTest --tests stirling.software.SPDF.controller.api.misc.StampControllerCoverageBoost_ESTest --no-build-cache --no-daemon,92.6,
34,java,long_method,Stirling-PDF-v2.1.5,/opt/projects/Stirling-PDF-v2.1.5,app/core/src/main/java/stirling/software/SPDF/controller/api/security/CertSignController.java:326,62.0,"The method 'createVisibleSignature(PDDocument, PDSignature, Integer, Boolean)' has a NCSS line count of 62.",1,1,"{""file"": ""app/core/src/main/java/stirling/software/SPDF/controller/api/security/CertSignController.java"", ""class"": ""CertSignController.CreateSignature"", ""method"": ""createVisibleSignature"", ""begin_line"": ""326"", ""end_line"": ""326""}",PASS_GE80,app/core/src/test/java/stirling/software/SPDF/controller/api/security/CertSignControllerCoverageBoost_ESTest.java;app/core/src/test/java/stirling/software/SPDF/controller/api/security/CertSignControllerTest.java,./gradlew -PnoSpotless :stirling-pdf:cleanTest :stirling-pdf:test --tests stirling.software.SPDF.controller.api.security.CertSignControllerCoverageBoost_ESTest --tests stirling.software.SPDF.controller.api.security.CertSignControllerTest --no-build-cache --no-daemon,100.0,bc351d8a349a
35,java,long_method,Stirling-PDF-v2.1.5,/opt/projects/Stirling-PDF-v2.1.5,app/proprietary/src/main/java/stirling/software/proprietary/controller/api/ProprietaryUIDataController.java:237,78.0,The method 'getAdminSettingsData(Authentication)' has a NCSS line count of 78.,1,1,"{""file"": ""app/proprietary/src/main/java/stirling/software/proprietary/controller/api/ProprietaryUIDataController.java"", ""class"": ""ProprietaryUIDataController"", ""method"": ""getAdminSettingsData"", ""begin_line"": ""237"", ""end_line"": ""237""}",PASS_GE80,app/core/src/test/java/stirling/software/proprietary/controller/api/ProprietaryUIDataControllerCoverageBoost_ESTest.java;app/proprietary/src/test/java/stirling/software/proprietary/controller/api/ProprietaryUIDataControllerCoverageBoost_ESTest.java,./gradlew -PnoSpotless :proprietary:cleanTest :proprietary:test --tests stirling.software.proprietary.controller.api.ProprietaryUIDataControllerCoverageBoost_ESTest && ./gradlew -PnoSpotless :stirling-pdf:cleanTest :stirling-pdf:test --tests stirling.software.proprietary.controller.api.ProprietaryUIDataControllerCoverageBoost_ESTest --no-build-cache --no-daemon,100.0,bc351d8a349a
36,java,long_method,Stirling-PDF-v2.1.5,/opt/projects/Stirling-PDF-v2.1.5,app/proprietary/src/main/java/stirling/software/proprietary/security/config/AccountWebController.java:209,80.0,"The method 'showAddUserForm(HttpServletRequest, Model, Authentication)' has a NCSS line count of 80.",1,1,"{""file"": ""app/proprietary/src/main/java/stirling/software/proprietary/security/config/AccountWebController.java"", ""class"": ""AccountWebController"", ""method"": ""showAddUserForm"", ""begin_line"": ""209"", ""end_line"": ""209""}",PASS_GE80,app/proprietary/src/test/java/stirling/software/proprietary/security/config/AccountWebControllerCoverageBoost_ESTest.java,./gradlew -PnoSpotless :proprietary:cleanTest :proprietary:test --tests stirling.software.proprietary.security.config.AccountWebControllerCoverageBoost_ESTest --no-build-cache --no-daemon,90.7,bc351d8a349a
37,java,long_method,Stirling-PDF-v2.1.5,/opt/projects/Stirling-PDF-v2.1.5,app/proprietary/src/main/java/stirling/software/proprietary/security/saml2/CustomSaml2AuthenticationSuccessHandler.java:58,69.0,"The method 'onAuthenticationSuccess(HttpServletRequest, HttpServletResponse, Authentication)' has a NCSS line count of 69.",1,1,"{""file"": ""app/proprietary/src/main/java/stirling/software/proprietary/security/saml2/CustomSaml2AuthenticationSuccessHandler.java"", ""class"": ""CustomSaml2AuthenticationSuccessHandler"", ""method"": ""onAuthenticationSuccess"", ""begin_line"": ""58"", ""end_line"": ""58""}",PASS_GE80,app/proprietary/src/test/java/stirling/software/proprietary/security/saml2/CustomSaml2AuthenticationSuccessHandlerCoverageBoost_ESTest.java,./gradlew -PnoSpotless :proprietary:cleanTest :proprietary:test --tests stirling.software.proprietary.security.saml2.CustomSaml2AuthenticationSuccessHandlerCoverageBoost_ESTest --no-build-cache --no-daemon,81.5,bc351d8a349a
